run_name,model,split_type,cell_line,seed,kernel,environment,n_train,n_valid,n_test,excluded_heldout_seqs,audit_train_test_seq_overlap,audit_train_test_revcomp_overlap,split_digest,R2,Pearson,MAE,device_resolved,env_stack_id,env_cvd,torch_cuda_build,data_fingerprint,code_fingerprint
all_mlp_sequence_rrbs_heldout_hela,mlp,all,hela,42,,sequence_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,-0.00042176847038799536,0.09490304997557979,0.09668261513739597,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_mlp_sequence_rrbs_heldout_hl60,mlp,all,hl60,42,,sequence_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.057518959437093065,0.2516969743722285,0.13275573672432783,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_all_heldout_hct116,transformer,all,hct116,42,,all,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.048496732414381016,0.22946583669394413,0.1210291850439746,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_all_heldout_hek293t,transformer,all,hek293t,42,,all,12270,2144,2333,0,0,0,4112243ccd34930a,0.13560291650640188,0.3689808728489529,0.12719006177831577,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_all_heldout_hela,transformer,all,hela,42,,all,3707,655,8101,4285,0,0,63c43a369c73b943,0.011338938890415706,0.10694329641120622,0.09534015162129894,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_all_heldout_hl60,transformer,all,hl60,42,,all,12313,2186,2076,173,0,0,75ea831d98c66240,0.08037947195318063,0.2904609216379939,0.1298558092017872,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_dnase_h3k4me3_heldout_hct116,transformer,all,hct116,42,,sequence_ctcf_dnase_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.051871742885106764,0.23952958603997,0.12202804296177946,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_dnase_h3k4me3_heldout_hek293t,transformer,all,hek293t,42,,sequence_ctcf_dnase_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.13975699212996773,0.3741936424695212,0.12786725161667936,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_dnase_h3k4me3_heldout_hela,transformer,all,hela,42,,sequence_ctcf_dnase_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,0.011527956102305392,0.10786447645193163,0.09525291248871624,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_dnase_h3k4me3_heldout_hl60,transformer,all,hl60,42,,sequence_ctcf_dnase_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.08016805256279225,0.28402893756426106,0.13297127487716476,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_dnase_heldout_hct116,transformer,all,hct116,42,,sequence_ctcf_dnase,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04635018278542391,0.2166840251638981,0.12212979325774923,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_dnase_heldout_hek293t,transformer,all,hek293t,42,,sequence_ctcf_dnase,12270,2144,2333,0,0,0,4112243ccd34930a,0.12778400349535013,0.3586942506894858,0.13026503031435266,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_dnase_heldout_hela,transformer,all,hela,42,,sequence_ctcf_dnase,3707,655,8101,4285,0,0,63c43a369c73b943,0.012662431798894813,0.12022906962025875,0.09558407869332164,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_dnase_heldout_hl60,transformer,all,hl60,42,,sequence_ctcf_dnase,12313,2186,2076,173,0,0,75ea831d98c66240,0.08906478822218811,0.3099900485870778,0.13170067855746598,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_dnase_rrbs_heldout_hct116,transformer,all,hct116,42,,sequence_ctcf_dnase_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.048441446911064556,0.22251174777037455,0.12149727013733824,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_dnase_rrbs_heldout_hek293t,transformer,all,hek293t,42,,sequence_ctcf_dnase_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.12408457385338545,0.35938326535933446,0.1298435648077701,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_dnase_rrbs_heldout_hela,transformer,all,hela,42,,sequence_ctcf_dnase_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.012714429262880578,0.12075834420296007,0.09555725894640875,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_dnase_rrbs_heldout_hl60,transformer,all,hl60,42,,sequence_ctcf_dnase_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.08425626684043175,0.30887856851772943,0.13017187221380494,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_h3k4me3_heldout_hct116,transformer,all,hct116,42,,sequence_ctcf_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.05666052289290757,0.26493684913167215,0.12121406429167461,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_h3k4me3_heldout_hek293t,transformer,all,hek293t,42,,sequence_ctcf_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.14301694006237653,0.38038502975275174,0.12679340823415802,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_h3k4me3_heldout_hela,transformer,all,hela,42,,sequence_ctcf_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,0.011575873177042673,0.10804623484465599,0.09532856199861937,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_h3k4me3_heldout_hl60,transformer,all,hl60,42,,sequence_ctcf_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.08391891879147662,0.2905123946233885,0.1316513114637369,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_h3k4me3_rrbs_heldout_hct116,transformer,all,hct116,42,,sequence_ctcf_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04981987246891462,0.22366189524006416,0.12216047770484546,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_h3k4me3_rrbs_heldout_hek293t,transformer,all,hek293t,42,,sequence_ctcf_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.14423432525480806,0.37985200026480576,0.12670805158192178,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_h3k4me3_rrbs_heldout_hela,transformer,all,hela,42,,sequence_ctcf_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.011397019207470271,0.10737139986560482,0.09536852315921365,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_h3k4me3_rrbs_heldout_hl60,transformer,all,hl60,42,,sequence_ctcf_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.07828733578416558,0.28835931231308,0.13437450552944602,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_heldout_hct116,transformer,all,hct116,42,,sequence_ctcf,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.050287346298201974,0.22932141147731241,0.12211039105661198,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_heldout_hek293t,transformer,all,hek293t,42,,sequence_ctcf,12270,2144,2333,0,0,0,4112243ccd34930a,0.13924998018642987,0.3733051184256284,0.1285972196478249,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_heldout_hela,transformer,all,hela,42,,sequence_ctcf,3707,655,8101,4285,0,0,63c43a369c73b943,0.01244567206308711,0.11699065095989684,0.09486247321860936,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_heldout_hl60,transformer,all,hl60,42,,sequence_ctcf,12313,2186,2076,173,0,0,75ea831d98c66240,0.08545546719064812,0.29808467757891327,0.13105342846490742,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_rrbs_heldout_hct116,transformer,all,hct116,42,,sequence_ctcf_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.05028329250173347,0.23349977059929541,0.12137337120000138,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_rrbs_heldout_hek293t,transformer,all,hek293t,42,,sequence_ctcf_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.14128620898568334,0.37753176307526326,0.12921208116074298,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_rrbs_heldout_hela,transformer,all,hela,42,,sequence_ctcf_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.012338982293810585,0.11645043393897055,0.09487413404836455,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_ctcf_rrbs_heldout_hl60,transformer,all,hl60,42,,sequence_ctcf_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.08863435103862449,0.2979916298329813,0.13067864403593007,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_h3k4me3_heldout_hct116,transformer,all,hct116,42,,sequence_dnase_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04337754205292155,0.21262745503456296,0.12429066074161504,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_h3k4me3_heldout_hek293t,transformer,all,hek293t,42,,sequence_dnase_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.1358579138467968,0.3694094291596756,0.12894975949274706,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_h3k4me3_heldout_hela,transformer,all,hela,42,,sequence_dnase_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,0.01174812740337805,0.1086015951873241,0.09544462388992765,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_h3k4me3_heldout_hl60,transformer,all,hl60,42,,sequence_dnase_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.08010568260872808,0.2854959141797736,0.13187203936518255,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_h3k4me3_rrbs_heldout_hct116,transformer,all,hct116,42,,sequence_dnase_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.05324860743523918,0.23282010295139582,0.12156875419210748,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_h3k4me3_rrbs_heldout_hek293t,transformer,all,hek293t,42,,sequence_dnase_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.13300446119608478,0.37003379618025367,0.12942230073097005,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_h3k4me3_rrbs_heldout_hela,transformer,all,hela,42,,sequence_dnase_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.01022633706140108,0.11059689917319153,0.09599088883411339,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_h3k4me3_rrbs_heldout_hl60,transformer,all,hl60,42,,sequence_dnase_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.0857619663748459,0.29334588126172234,0.13172578253895761,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_heldout_hct116,transformer,all,hct116,42,,sequence_dnase,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.0492673215180357,0.22412736416565676,0.12108957686662418,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_heldout_hek293t,transformer,all,hek293t,42,,sequence_dnase,12270,2144,2333,0,0,0,4112243ccd34930a,0.14418716312072022,0.3802002170481606,0.1269167502850091,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_heldout_hela,transformer,all,hela,42,,sequence_dnase,3707,655,8101,4285,0,0,63c43a369c73b943,0.0201140869103007,0.15515832145121264,0.0936506297553086,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_heldout_hl60,transformer,all,hl60,42,,sequence_dnase,12313,2186,2076,173,0,0,75ea831d98c66240,0.0865204354115916,0.2972271705460236,0.13186420650776964,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_rrbs_heldout_hct116,transformer,all,hct116,42,,sequence_dnase_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.06267457882774763,0.2549227225762622,0.120403110353002,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_rrbs_heldout_hek293t,transformer,all,hek293t,42,,sequence_dnase_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.13870815709577788,0.37466375213857894,0.12705850126792992,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_rrbs_heldout_hela,transformer,all,hela,42,,sequence_dnase_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.02019292477392387,0.14667234697875586,0.09412808564157431,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_dnase_rrbs_heldout_hl60,transformer,all,hl60,42,,sequence_dnase_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.08642992145025541,0.2954334340930243,0.13240115452078083,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_h3k4me3_heldout_hct116,transformer,all,hct116,42,,sequence_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.0470603269757669,0.22743780262150526,0.12398173973375495,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_h3k4me3_heldout_hek293t,transformer,all,hek293t,42,,sequence_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.14254893046617068,0.37808256280411934,0.12798990238639926,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_h3k4me3_heldout_hela,transformer,all,hela,42,,sequence_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,0.010035823962471935,0.10970765722891106,0.09602954576773043,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_h3k4me3_heldout_hl60,transformer,all,hl60,42,,sequence_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.08085335907108071,0.2871835352070677,0.1314410975107911,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_h3k4me3_rrbs_heldout_hct116,transformer,all,hct116,42,,sequence_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04925128145800506,0.2323420229189593,0.12369859369702622,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_h3k4me3_rrbs_heldout_hek293t,transformer,all,hek293t,42,,sequence_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.13741060695413643,0.37478425208726635,0.12917652068285657,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_h3k4me3_rrbs_heldout_hela,transformer,all,hela,42,,sequence_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.009486517782879789,0.10882790505984555,0.0952200293569392,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_h3k4me3_rrbs_heldout_hl60,transformer,all,hl60,42,,sequence_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.0791392069626432,0.2814592329247463,0.13241218579042624,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_heldout_hct116,transformer,all,hct116,42,,sequence,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.03588846476223995,0.20284127381163733,0.1220792625428951,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_heldout_hek293t,transformer,all,hek293t,42,,sequence,12270,2144,2333,0,0,0,4112243ccd34930a,0.14116785679156174,0.37887944625396097,0.12789498639947633,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_heldout_hela,transformer,all,hela,42,,sequence,3707,655,8101,4285,0,0,63c43a369c73b943,0.019880579957140654,0.14940260156757226,0.09394722751818085,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_heldout_hl60,transformer,all,hl60,42,,sequence,12313,2186,2076,173,0,0,75ea831d98c66240,0.09070767871323548,0.3157131466304334,0.13170043234406628,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_rrbs_heldout_hct116,transformer,all,hct116,42,,sequence_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.0430874701100844,0.20775153851990033,0.12313035551989977,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_rrbs_heldout_hek293t,transformer,all,hek293t,42,,sequence_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.14509316853893295,0.3809984891045881,0.1278860895061968,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_rrbs_heldout_hela,transformer,all,hela,42,,sequence_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.016751779897621,0.12964056918872946,0.09519563426782612,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_transformer_sequence_rrbs_heldout_hl60,transformer,all,hl60,42,,sequence_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.08522753873514277,0.3027968034582618,0.12940864783902598,cuda,625cc71596d7d94d,7,12.4,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_all_heldout_hct116,xgboost,all,hct116,42,,all,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04799323457325344,0.21943651530986444,0.12309647006303778,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_all_heldout_hek293t,xgboost,all,hek293t,42,,all,12270,2144,2333,0,0,0,4112243ccd34930a,0.13362935082914384,0.3723310312703051,0.12716685857486115,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_all_heldout_hela,xgboost,all,hela,42,,all,3707,655,8101,4285,0,0,63c43a369c73b943,0.013967809516788443,0.12051956781595896,0.09474489661857827,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_all_heldout_hl60,xgboost,all,hl60,42,,all,12313,2186,2076,173,0,0,75ea831d98c66240,0.09574787629631887,0.3121062701972166,0.13025294890016323,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_dnase_h3k4me3_heldout_hct116,xgboost,all,hct116,42,,sequence_ctcf_dnase_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04994558991231801,0.2254963297900897,0.12251189032319798,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_dnase_h3k4me3_heldout_hek293t,xgboost,all,hek293t,42,,sequence_ctcf_dnase_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.1358651763284745,0.3720886050499238,0.12673019662222723,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_dnase_h3k4me3_heldout_hela,xgboost,all,hela,42,,sequence_ctcf_dnase_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,0.01878516971306854,0.1402996584342048,0.09466485326811103,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_dnase_h3k4me3_heldout_hl60,xgboost,all,hl60,42,,sequence_ctcf_dnase_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.09196519302419215,0.306997423419227,0.13066122605429564,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_dnase_heldout_hct116,xgboost,all,hct116,42,,sequence_ctcf_dnase,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04468134717489669,0.21336926314767507,0.12303594745866459,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_dnase_heldout_hek293t,xgboost,all,hek293t,42,,sequence_ctcf_dnase,12270,2144,2333,0,0,0,4112243ccd34930a,0.13603470710351184,0.3721053464780769,0.12674215154793136,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_dnase_heldout_hela,xgboost,all,hela,42,,sequence_ctcf_dnase,3707,655,8101,4285,0,0,63c43a369c73b943,0.013292374275943541,0.12256821828091087,0.0950682362555775,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_dnase_heldout_hl60,xgboost,all,hl60,42,,sequence_ctcf_dnase,12313,2186,2076,173,0,0,75ea831d98c66240,0.0897398070412947,0.3014587948415005,0.13070501794945705,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_dnase_rrbs_heldout_hct116,xgboost,all,hct116,42,,sequence_ctcf_dnase_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04754507227619187,0.21876274062918435,0.12321334807793685,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_dnase_rrbs_heldout_hek293t,xgboost,all,hek293t,42,,sequence_ctcf_dnase_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.13557766049149333,0.3716336135634057,0.1267107856044426,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_dnase_rrbs_heldout_hela,xgboost,all,hela,42,,sequence_ctcf_dnase_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.013751847482514679,0.12584871795531458,0.09484339370356716,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_dnase_rrbs_heldout_hl60,xgboost,all,hl60,42,,sequence_ctcf_dnase_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.09383153100506592,0.3085254657509952,0.13045528722813649,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_h3k4me3_heldout_hct116,xgboost,all,hct116,42,,sequence_ctcf_h3k4me3,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04858537709940758,0.22219706203907047,0.12272650459771901,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_h3k4me3_heldout_hek293t,xgboost,all,hek293t,42,,sequence_ctcf_h3k4me3,12270,2144,2333,0,0,0,4112243ccd34930a,0.13634204748485867,0.37264845026191573,0.12686519908539365,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_h3k4me3_heldout_hela,xgboost,all,hela,42,,sequence_ctcf_h3k4me3,3707,655,8101,4285,0,0,63c43a369c73b943,0.018380812635154564,0.1386367246393007,0.0946858735968366,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_h3k4me3_heldout_hl60,xgboost,all,hl60,42,,sequence_ctcf_h3k4me3,12313,2186,2076,173,0,0,75ea831d98c66240,0.09501473903195734,0.31014809342346644,0.13050202695607682,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_h3k4me3_rrbs_heldout_hct116,xgboost,all,hct116,42,,sequence_ctcf_h3k4me3_rrbs,7003,1240,4239,4266,0,0,a08287ce23c0a882,0.04817408379672683,0.22111447065921766,0.1227700540825026,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_h3k4me3_rrbs_heldout_hek293t,xgboost,all,hek293t,42,,sequence_ctcf_h3k4me3_rrbs,12270,2144,2333,0,0,0,4112243ccd34930a,0.1315673681295495,0.3686950573337814,0.12737799900418423,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_h3k4me3_rrbs_heldout_hela,xgboost,all,hela,42,,sequence_ctcf_h3k4me3_rrbs,3707,655,8101,4285,0,0,63c43a369c73b943,0.013895335837695089,0.12026092617801089,0.09474233157136513,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
all_xgboost_sequence_ctcf_h3k4me3_rrbs_heldout_hl60,xgboost,all,hl60,42,,sequence_ctcf_h3k4me3_rrbs,12313,2186,2076,173,0,0,75ea831d98c66240,0.0947297424512612,0.3099633561294334,0.13048997600324289,,625cc71596d7d94d,7,,ecac199fa27ea80d,2661d5bdd1cd9c2a
