split_type,cell_line,model,environment_added,background,background_set,delta_r2_mean,delta_mae_mean,delta_rmse_mean,n_paired
single,hela,mlp,rrbs,sequence_ctcf_dnase,"ctcf,dnase",0.009975,0.001275,-0.000972,1
single,hela,mlp,rrbs,sequence_ctcf_dnase_h3k4me3,"ctcf,dnase,h3k4me3",0.023222,-0.000399,-0.002271,1
single,hela,mlp,rrbs,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",0.020575,-0.002675,-0.001984,1
single,hela,mlp,rrbs,sequence_dnase,dnase,0.01034,0.002263,-0.000998,1
single,hela,mlp,rrbs,sequence_dnase_h3k4me3,"dnase,h3k4me3",-0.001257,0.001626,0.000122,1
single,hela,mlp,rrbs,sequence_h3k4me3,h3k4me3,0.017535,-0.002003,-0.001695,1
single,hela,transformer,ctcf,sequence,,-0.01239,-0.001857,0.001205,1
single,hela,transformer,ctcf,sequence_dnase,dnase,0.009248,-0.001932,-0.0009,1
single,hela,transformer,ctcf,sequence_dnase_h3k4me3,"dnase,h3k4me3",-0.007889,0.001954,0.000764,1
single,hela,transformer,ctcf,sequence_dnase_h3k4me3_rrbs,"dnase,h3k4me3,rrbs",-0.010805,-0.000218,0.001049,1
single,hela,transformer,ctcf,sequence_dnase_rrbs,"dnase,rrbs",-0.01736,0.001384,0.001677,1
single,hela,transformer,ctcf,sequence_h3k4me3,h3k4me3,0.011635,5.4e-05,-0.00114,1
single,hela,transformer,ctcf,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",0.009544,-0.003248,-0.000936,1
single,hela,transformer,ctcf,sequence_rrbs,rrbs,-0.009567,-0.000717,0.000929,1
single,hela,transformer,dnase,sequence,,-0.009491,-0.000341,0.000924,1
single,hela,transformer,dnase,sequence_ctcf,ctcf,0.012147,-0.000417,-0.001181,1
single,hela,transformer,dnase,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",-0.030174,0.001338,0.00294,1
single,hela,transformer,dnase,sequence_ctcf_h3k4me3_rrbs,"ctcf,h3k4me3,rrbs",-0.029942,0.00349,0.002922,1
single,hela,transformer,dnase,sequence_ctcf_rrbs,"ctcf,rrbs",-0.013008,0.000284,0.001256,1
single,hela,transformer,dnase,sequence_h3k4me3,h3k4me3,-0.01065,-0.000562,0.001037,1
single,hela,transformer,dnase,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",-0.009593,0.000459,0.000936,1
single,hela,transformer,dnase,sequence_rrbs,rrbs,-0.005215,-0.001818,0.000507,1
single,hela,transformer,h3k4me3,sequence,,0.000598,-0.001156,-5.8e-05,1
single,hela,transformer,h3k4me3,sequence_ctcf,ctcf,0.024623,0.000755,-0.002403,1
single,hela,transformer,h3k4me3,sequence_ctcf_dnase,"ctcf,dnase",-0.017699,0.002509,0.001719,1
single,hela,transformer,h3k4me3,sequence_ctcf_dnase_rrbs,"ctcf,dnase,rrbs",0.011726,0.001222,-0.001131,1
single,hela,transformer,h3k4me3,sequence_ctcf_rrbs,"ctcf,rrbs",0.028659,-0.001983,-0.002798,1
single,hela,transformer,h3k4me3,sequence_dnase,dnase,-0.000562,-0.001377,5.5e-05,1
single,hela,transformer,h3k4me3,sequence_dnase_rrbs,"dnase,rrbs",0.005171,0.002824,-0.000503,1
single,hela,transformer,h3k4me3,sequence_rrbs,rrbs,0.009549,0.000547,-0.000932,1
single,hela,transformer,rrbs,sequence,,-0.004431,-0.000429,0.000432,1
single,hela,transformer,rrbs,sequence_ctcf,ctcf,-0.001608,0.000711,0.000156,1
single,hela,transformer,rrbs,sequence_ctcf_dnase,"ctcf,dnase",-0.026763,0.001411,0.002593,1
single,hela,transformer,rrbs,sequence_ctcf_dnase_h3k4me3,"ctcf,dnase,h3k4me3",0.002661,0.000124,-0.000257,1
single,hela,transformer,rrbs,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",0.002429,-0.002028,-0.000239,1
single,hela,transformer,rrbs,sequence_dnase,dnase,-0.000155,-0.001905,1.5e-05,1
single,hela,transformer,rrbs,sequence_dnase_h3k4me3,"dnase,h3k4me3",0.005578,0.002296,-0.000542,1
single,hela,transformer,rrbs,sequence_h3k4me3,h3k4me3,0.00452,0.001275,-0.000442,1
single,hela,xgboost,ctcf,sequence,,-0.000484,0.000551,4.8e-05,1
single,hela,xgboost,ctcf,sequence_dnase,dnase,-0.000484,0.000551,4.8e-05,1
single,hela,xgboost,ctcf,sequence_dnase_h3k4me3,"dnase,h3k4me3",0.004319,-0.000156,-0.000424,1
single,hela,xgboost,ctcf,sequence_dnase_h3k4me3_rrbs,"dnase,h3k4me3,rrbs",0.007531,-0.000692,-0.000741,1
single,hela,xgboost,ctcf,sequence_dnase_rrbs,"dnase,rrbs",0.006733,-0.000405,-0.000662,1
single,hela,xgboost,ctcf,sequence_h3k4me3,h3k4me3,0.004319,-0.000156,-0.000424,1
single,hela,xgboost,ctcf,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",0.007531,-0.000692,-0.000741,1
single,hela,xgboost,ctcf,sequence_rrbs,rrbs,0.006733,-0.000405,-0.000662,1
single,hela,xgboost,dnase,sequence,,0.0,0.0,0.0,1
single,hela,xgboost,dnase,sequence_ctcf,ctcf,0.0,0.0,0.0,1
single,hela,xgboost,dnase,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",0.0,0.0,0.0,1
single,hela,xgboost,dnase,sequence_ctcf_h3k4me3_rrbs,"ctcf,h3k4me3,rrbs",0.0,0.0,0.0,1
single,hela,xgboost,dnase,sequence_ctcf_rrbs,"ctcf,rrbs",0.0,0.0,0.0,1
single,hela,xgboost,dnase,sequence_h3k4me3,h3k4me3,0.0,0.0,0.0,1
single,hela,xgboost,dnase,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",0.0,0.0,0.0,1
single,hela,xgboost,dnase,sequence_rrbs,rrbs,0.0,0.0,0.0,1
single,hela,xgboost,h3k4me3,sequence,,-0.003607,0.000693,0.000354,1
single,hela,xgboost,h3k4me3,sequence_ctcf,ctcf,0.001196,-1.5e-05,-0.000118,1
single,hela,xgboost,h3k4me3,sequence_ctcf_dnase,"ctcf,dnase",0.001196,-1.5e-05,-0.000118,1
single,hela,xgboost,h3k4me3,sequence_ctcf_dnase_rrbs,"ctcf,dnase,rrbs",0.003401,-0.000163,-0.000335,1
single,hela,xgboost,h3k4me3,sequence_ctcf_rrbs,"ctcf,rrbs",0.003401,-0.000163,-0.000335,1
single,hela,xgboost,h3k4me3,sequence_dnase,dnase,-0.003607,0.000693,0.000354,1
single,hela,xgboost,h3k4me3,sequence_dnase_rrbs,"dnase,rrbs",0.002603,0.000124,-0.000256,1
single,hela,xgboost,h3k4me3,sequence_rrbs,rrbs,0.002603,0.000124,-0.000256,1
single,hela,xgboost,rrbs,sequence,,-0.003239,0.000424,0.000318,1
single,hela,xgboost,rrbs,sequence_ctcf,ctcf,0.003978,-0.000533,-0.000391,1
single,hela,xgboost,rrbs,sequence_ctcf_dnase,"ctcf,dnase",0.003978,-0.000533,-0.000391,1
single,hela,xgboost,rrbs,sequence_ctcf_dnase_h3k4me3,"ctcf,dnase,h3k4me3",0.006183,-0.000681,-0.000609,1
single,hela,xgboost,rrbs,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",0.006183,-0.000681,-0.000609,1
single,hela,xgboost,rrbs,sequence_dnase,dnase,-0.003239,0.000424,0.000318,1
single,hela,xgboost,rrbs,sequence_dnase_h3k4me3,"dnase,h3k4me3",0.002972,-0.000145,-0.000292,1
single,hela,xgboost,rrbs,sequence_h3k4me3,h3k4me3,0.002972,-0.000145,-0.000292,1
single,hl60,cnn(3|3),ctcf,sequence,,-0.06068,-0.000204,0.003465,1
single,hl60,cnn(3|3),ctcf,sequence_dnase,dnase,0.000296,-0.000364,-1.7e-05,1
single,hl60,cnn(3|3),ctcf,sequence_dnase_h3k4me3,"dnase,h3k4me3",-0.017183,0.001754,0.000999,1
single,hl60,cnn(3|3),ctcf,sequence_dnase_h3k4me3_rrbs,"dnase,h3k4me3,rrbs",0.007985,6.8e-05,-0.000454,1
single,hl60,cnn(3|3),ctcf,sequence_dnase_rrbs,"dnase,rrbs",-0.011182,0.001708,0.000646,1
single,hl60,cnn(3|3),ctcf,sequence_h3k4me3,h3k4me3,-0.054459,0.002834,0.003163,1
single,hl60,cnn(3|3),ctcf,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",-0.020895,0.002211,0.001202,1
single,hl60,cnn(3|3),ctcf,sequence_rrbs,rrbs,0.002268,-4.1e-05,-0.000131,1
single,hl60,cnn(3|3),dnase,sequence,,0.0044,-0.001416,-0.000256,1
single,hl60,cnn(3|3),dnase,sequence_ctcf,ctcf,0.065376,-0.001577,-0.003737,1
single,hl60,cnn(3|3),dnase,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",0.021519,-0.003238,-0.001239,1
single,hl60,cnn(3|3),dnase,sequence_ctcf_h3k4me3_rrbs,"ctcf,h3k4me3,rrbs",-0.009643,2e-05,0.00055,1
single,hl60,cnn(3|3),dnase,sequence_ctcf_rrbs,"ctcf,rrbs",-0.004044,-0.000967,0.000233,1
single,hl60,cnn(3|3),dnase,sequence_h3k4me3,h3k4me3,-0.015757,-0.002158,0.000925,1
single,hl60,cnn(3|3),dnase,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",-0.038524,0.002163,0.002206,1
single,hl60,cnn(3|3),dnase,sequence_rrbs,rrbs,0.009405,-0.002717,-0.000544,1
single,hl60,cnn(3|3),h3k4me3,sequence,,0.029148,-0.001429,-0.001705,1
single,hl60,cnn(3|3),h3k4me3,sequence_ctcf,ctcf,0.035369,0.001609,-0.002006,1
single,hl60,cnn(3|3),h3k4me3,sequence_ctcf_dnase,"ctcf,dnase",-0.008488,-5.2e-05,0.000493,1
single,hl60,cnn(3|3),h3k4me3,sequence_ctcf_dnase_rrbs,"ctcf,dnase,rrbs",-0.022935,0.000943,0.001314,1
single,hl60,cnn(3|3),h3k4me3,sequence_ctcf_rrbs,"ctcf,rrbs",-0.017336,-4.5e-05,0.000996,1
single,hl60,cnn(3|3),h3k4me3,sequence_dnase,dnase,0.008991,-0.002171,-0.000524,1
single,hl60,cnn(3|3),h3k4me3,sequence_dnase_rrbs,"dnase,rrbs",-0.042102,0.002583,0.002413,1
single,hl60,cnn(3|3),h3k4me3,sequence_rrbs,rrbs,0.005827,-0.002297,-0.000337,1
single,hl60,cnn(3|3),rrbs,sequence,,-0.01098,0.000244,0.000635,1
single,hl60,cnn(3|3),rrbs,sequence_ctcf,ctcf,0.051968,0.000407,-0.00296,1
single,hl60,cnn(3|3),rrbs,sequence_ctcf_dnase,"ctcf,dnase",-0.017453,0.001016,0.00101,1
single,hl60,cnn(3|3),rrbs,sequence_ctcf_dnase_h3k4me3,"ctcf,dnase,h3k4me3",-0.0319,0.002011,0.001831,1
single,hl60,cnn(3|3),rrbs,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",-0.000737,-0.001247,4.2e-05,1
single,hl60,cnn(3|3),rrbs,sequence_dnase,dnase,-0.005974,-0.001056,0.000347,1
single,hl60,cnn(3|3),rrbs,sequence_dnase_h3k4me3,"dnase,h3k4me3",-0.057068,0.003698,0.003285,1
single,hl60,cnn(3|3),rrbs,sequence_h3k4me3,h3k4me3,-0.034301,-0.000623,0.002003,1
single,hl60,cnn(5|3),ctcf,sequence,,-0.100881,0.005222,0.005568,1
single,hl60,cnn(5|3),ctcf,sequence_dnase,dnase,-0.049723,0.00179,0.002816,1
single,hl60,cnn(5|3),ctcf,sequence_dnase_h3k4me3,"dnase,h3k4me3",0.018947,-0.001421,-0.001072,1
single,hl60,cnn(5|3),ctcf,sequence_dnase_h3k4me3_rrbs,"dnase,h3k4me3,rrbs",0.005362,-0.00184,-0.000312,1
single,hl60,cnn(5|3),ctcf,sequence_dnase_rrbs,"dnase,rrbs",-0.056716,0.004231,0.003209,1
single,hl60,cnn(5|3),ctcf,sequence_h3k4me3,h3k4me3,-0.025114,-0.001597,0.001413,1
single,hl60,cnn(5|3),ctcf,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",-0.039295,0.002223,0.002212,1
single,hl60,cnn(5|3),ctcf,sequence_rrbs,rrbs,0.020055,-0.002129,-0.001112,1
single,hl60,cnn(5|3),dnase,sequence,,0.026487,-0.000539,-0.001509,1
single,hl60,cnn(5|3),dnase,sequence_ctcf,ctcf,0.077645,-0.00397,-0.004261,1
single,hl60,cnn(5|3),dnase,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",0.032254,-4.5e-05,-0.001818,1
single,hl60,cnn(5|3),dnase,sequence_ctcf_h3k4me3_rrbs,"ctcf,h3k4me3,rrbs",0.083752,-0.007204,-0.004769,1
single,hl60,cnn(5|3),dnase,sequence_ctcf_rrbs,"ctcf,rrbs",0.001189,0.00099,-6.6e-05,1
single,hl60,cnn(5|3),dnase,sequence_h3k4me3,h3k4me3,-0.011807,-0.000221,0.000667,1
single,hl60,cnn(5|3),dnase,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",0.039095,-0.003142,-0.002245,1
single,hl60,cnn(5|3),dnase,sequence_rrbs,rrbs,0.07796,-0.00537,-0.004387,1
single,hl60,cnn(5|3),h3k4me3,sequence,,0.00126,0.002593,-7.1e-05,1
single,hl60,cnn(5|3),h3k4me3,sequence_ctcf,ctcf,0.077026,-0.004226,-0.004226,1
single,hl60,cnn(5|3),h3k4me3,sequence_ctcf_dnase,"ctcf,dnase",0.031635,-0.000301,-0.001784,1
single,hl60,cnn(5|3),h3k4me3,sequence_ctcf_dnase_rrbs,"ctcf,dnase,rrbs",0.082276,-0.007195,-0.004686,1
single,hl60,cnn(5|3),h3k4me3,sequence_ctcf_rrbs,"ctcf,rrbs",-0.000287,0.001,1.6e-05,1
single,hl60,cnn(5|3),h3k4me3,sequence_dnase,dnase,-0.037035,0.002911,0.002105,1
single,hl60,cnn(5|3),h3k4me3,sequence_dnase_rrbs,"dnase,rrbs",0.020198,-0.001125,-0.001166,1
single,hl60,cnn(5|3),h3k4me3,sequence_rrbs,rrbs,0.059064,-0.003353,-0.003308,1
single,hl60,cnn(5|3),rrbs,sequence,,-0.05027,0.004966,0.002809,1
single,hl60,cnn(5|3),rrbs,sequence_ctcf,ctcf,0.070666,-0.002385,-0.003871,1
single,hl60,cnn(5|3),rrbs,sequence_ctcf_dnase,"ctcf,dnase",-0.00579,0.002576,0.000323,1
single,hl60,cnn(5|3),rrbs,sequence_ctcf_dnase_h3k4me3,"ctcf,dnase,h3k4me3",0.04485,-0.004319,-0.002579,1
single,hl60,cnn(5|3),rrbs,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",-0.006647,0.002841,0.000371,1
single,hl60,cnn(5|3),rrbs,sequence_dnase,dnase,0.001203,0.000136,-6.9e-05,1
single,hl60,cnn(5|3),rrbs,sequence_dnase_h3k4me3,"dnase,h3k4me3",0.058436,-0.0039,-0.003339,1
single,hl60,cnn(5|3),rrbs,sequence_h3k4me3,h3k4me3,0.007534,-0.000979,-0.000427,1
single,hl60,cnn(7|3),ctcf,sequence,,-0.019619,0.002256,0.001148,1
single,hl60,cnn(7|3),ctcf,sequence_dnase,dnase,-0.000227,-0.000437,1.3e-05,1
single,hl60,cnn(7|3),ctcf,sequence_dnase_h3k4me3,"dnase,h3k4me3",-0.002903,5.4e-05,0.000169,1
single,hl60,cnn(7|3),ctcf,sequence_dnase_h3k4me3_rrbs,"dnase,h3k4me3,rrbs",-0.026914,0.000172,0.001566,1
single,hl60,cnn(7|3),ctcf,sequence_dnase_rrbs,"dnase,rrbs",0.026803,-0.000894,-0.001531,1
single,hl60,cnn(7|3),ctcf,sequence_h3k4me3,h3k4me3,-0.010249,0.003228,0.00059,1
single,hl60,cnn(7|3),ctcf,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",0.012543,-0.000584,-0.00073,1
single,hl60,cnn(7|3),ctcf,sequence_rrbs,rrbs,-0.011737,0.001778,0.000673,1
single,hl60,cnn(7|3),dnase,sequence,,-0.039732,0.002183,0.002311,1
single,hl60,cnn(7|3),dnase,sequence_ctcf,ctcf,-0.020339,-0.00051,0.001177,1
single,hl60,cnn(7|3),dnase,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",0.020798,-0.000736,-0.001201,1
single,hl60,cnn(7|3),dnase,sequence_ctcf_h3k4me3_rrbs,"ctcf,h3k4me3,rrbs",-0.019467,-0.000394,0.001131,1
single,hl60,cnn(7|3),dnase,sequence_ctcf_rrbs,"ctcf,rrbs",0.010351,-0.000722,-0.000594,1
single,hl60,cnn(7|3),dnase,sequence_h3k4me3,h3k4me3,0.013453,0.002438,-0.00078,1
single,hl60,cnn(7|3),dnase,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",0.01999,-0.00115,-0.001166,1
single,hl60,cnn(7|3),dnase,sequence_rrbs,rrbs,-0.02819,0.00195,0.00161,1
single,hl60,cnn(7|3),h3k4me3,sequence,,-0.033638,-0.000581,0.00196,1
single,hl60,cnn(7|3),h3k4me3,sequence_ctcf,ctcf,-0.024268,0.000391,0.001403,1
single,hl60,cnn(7|3),h3k4me3,sequence_ctcf_dnase,"ctcf,dnase",0.01687,0.000166,-0.000975,1
single,hl60,cnn(7|3),h3k4me3,sequence_ctcf_dnase_rrbs,"ctcf,dnase,rrbs",0.008436,-0.001715,-0.000486,1
single,hl60,cnn(7|3),h3k4me3,sequence_ctcf_rrbs,"ctcf,rrbs",0.038254,-0.002043,-0.002211,1
single,hl60,cnn(7|3),h3k4me3,sequence_dnase,dnase,0.019546,-0.000326,-0.001131,1
single,hl60,cnn(7|3),h3k4me3,sequence_dnase_rrbs,"dnase,rrbs",0.062153,-0.002781,-0.003583,1
single,hl60,cnn(7|3),h3k4me3,sequence_rrbs,rrbs,0.013973,0.000319,-0.000807,1
single,hl60,cnn(7|3),rrbs,sequence,,-0.039725,0.001355,0.002311,1
single,hl60,cnn(7|3),rrbs,sequence_ctcf,ctcf,-0.031844,0.000877,0.001837,1
single,hl60,cnn(7|3),rrbs,sequence_ctcf_dnase,"ctcf,dnase",-0.001153,0.000665,6.6e-05,1
single,hl60,cnn(7|3),rrbs,sequence_ctcf_dnase_h3k4me3,"ctcf,dnase,h3k4me3",-0.009587,-0.001215,0.000555,1
single,hl60,cnn(7|3),rrbs,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",0.030678,-0.001557,-0.001776,1
single,hl60,cnn(7|3),rrbs,sequence_dnase,dnase,-0.028183,0.001122,0.00161,1
single,hl60,cnn(7|3),rrbs,sequence_dnase_h3k4me3,"dnase,h3k4me3",0.014424,-0.001332,-0.000842,1
single,hl60,cnn(7|3),rrbs,sequence_h3k4me3,h3k4me3,0.007886,0.002255,-0.000456,1
single,hl60,linear,ctcf,sequence,,-0.018166,0.001018,0.001094,1
single,hl60,linear,ctcf,sequence_dnase,dnase,-0.018889,0.001014,0.001139,1
single,hl60,linear,ctcf,sequence_dnase_h3k4me3,"dnase,h3k4me3",-2872954476450652.0,318836.508068,5631775.571436,1
single,hl60,linear,ctcf,sequence_dnase_h3k4me3_rrbs,"dnase,h3k4me3,rrbs",1127111165174100.5,-212246.95703,-3749028.758283,1
single,hl60,linear,ctcf,sequence_dnase_rrbs,"dnase,rrbs",-0.022172,0.001282,0.00133,1
single,hl60,linear,ctcf,sequence_h3k4me3,h3k4me3,9.367863594823456e+16,-1934992.402197,-34178780.262357,1
single,hl60,linear,ctcf,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",-1938093581107673.0,278321.245028,4916133.236719,1
single,hl60,linear,ctcf,sequence_rrbs,rrbs,-0.02422,0.001218,0.001451,1
single,hl60,linear,dnase,sequence,,0.002297,7e-06,-0.000139,1
single,hl60,linear,dnase,sequence_ctcf,ctcf,0.001573,3e-06,-9.4e-05,1
single,hl60,linear,dnase,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",-2883628375711838.5,339491.285238,5996611.58988,1
single,hl60,linear,dnase,sequence_ctcf_h3k4me3_rrbs,"ctcf,h3k4me3,rrbs",1938093581102980.0,-278320.810761,-4916125.689606,1
single,hl60,linear,dnase,sequence_ctcf_rrbs,"ctcf,rrbs",0.002532,3.2e-05,-0.000151,1
single,hl60,linear,dnase,sequence_h3k4me3,h3k4me3,9.366796204897336e+16,-1914337.625027,-33813944.243913,1
single,hl60,linear,dnase,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",-1127111165178793.5,212247.391298,3749036.305396,1
single,hl60,linear,dnase,sequence_rrbs,rrbs,0.000484,-3.2e-05,-2.9e-05,1
single,hl60,linear,h3k4me3,sequence,,-9.367863594823456e+16,1934992.403473,34178780.263943,1
single,hl60,linear,h3k4me3,sequence_ctcf,ctcf,-0.008225,0.000258,0.000492,1
single,hl60,linear,h3k4me3,sequence_ctcf_dnase,"ctcf,dnase",-2883628375711838.5,339491.285493,5996611.590466,1
single,hl60,linear,h3k4me3,sequence_ctcf_dnase_rrbs,"ctcf,dnase,rrbs",-4692.936601,0.433184,7.546025,1
single,hl60,linear,h3k4me3,sequence_ctcf_rrbs,"ctcf,rrbs",-1938093581107672.8,278321.243976,4916133.23548,1
single,hl60,linear,h3k4me3,sequence_dnase,dnase,-10673899261186.436,20654.778439,364836.020169,1
single,hl60,linear,h3k4me3,sequence_dnase_rrbs,"dnase,rrbs",-1127111165178793.5,212247.391496,3749036.305638,1
single,hl60,linear,h3k4me3,sequence_rrbs,rrbs,-0.003528,0.000166,0.000213,1
single,hl60,linear,rrbs,sequence,,-0.00587,0.000689,0.000355,1
single,hl60,linear,rrbs,sequence_ctcf,ctcf,-0.011924,0.000889,0.000712,1
single,hl60,linear,rrbs,sequence_ctcf_dnase,"ctcf,dnase",-0.010966,0.000918,0.000655,1
single,hl60,linear,rrbs,sequence_ctcf_dnase_h3k4me3,"ctcf,dnase,h3k4me3",2883628375707145.5,-339490.851391,-5996604.043786,1
single,hl60,linear,rrbs,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",-1938093581107672.8,278321.244608,4916133.235701,1
single,hl60,linear,rrbs,sequence_dnase,dnase,-0.007683,0.00065,0.000465,1
single,hl60,linear,rrbs,sequence_dnase_h3k4me3,"dnase,h3k4me3",-1116437265917607.0,191592.613707,3384200.285933,1
single,hl60,linear,rrbs,sequence_h3k4me3,h3k4me3,9.367863594823456e+16,-1934992.402618,-34178780.263375,1
single,hl60,mlp,ctcf,sequence,,-0.001986,-5e-05,0.000121,1
single,hl60,mlp,ctcf,sequence_dnase,dnase,-0.109031,0.005892,0.00642,1
single,hl60,mlp,ctcf,sequence_dnase_h3k4me3,"dnase,h3k4me3",-0.017093,1.5e-05,0.00103,1
single,hl60,mlp,ctcf,sequence_dnase_h3k4me3_rrbs,"dnase,h3k4me3,rrbs",-0.044313,0.003604,0.002645,1
single,hl60,mlp,ctcf,sequence_dnase_rrbs,"dnase,rrbs",-0.023758,0.001739,0.001434,1
single,hl60,mlp,ctcf,sequence_h3k4me3,h3k4me3,-0.036777,0.00136,0.00222,1
single,hl60,mlp,ctcf,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",-0.045395,0.002249,0.002736,1
single,hl60,mlp,ctcf,sequence_rrbs,rrbs,-0.001156,0.000356,7.1e-05,1
single,hl60,mlp,dnase,sequence,,-0.001591,-0.000524,9.7e-05,1
single,hl60,mlp,dnase,sequence_ctcf,ctcf,-0.108636,0.005418,0.006396,1
single,hl60,mlp,dnase,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",0.007009,-0.000813,-0.000419,1
single,hl60,mlp,dnase,sequence_ctcf_h3k4me3_rrbs,"ctcf,h3k4me3,rrbs",-0.01601,0.001738,0.000948,1
single,hl60,mlp,dnase,sequence_ctcf_rrbs,"ctcf,rrbs",-0.030727,0.001802,0.001858,1
single,hl60,mlp,dnase,sequence_h3k4me3,h3k4me3,-0.012675,0.000532,0.00077,1
single,hl60,mlp,dnase,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",-0.017091,0.000384,0.001039,1
single,hl60,mlp,dnase,sequence_rrbs,rrbs,-0.008126,0.000419,0.000495,1
single,hl60,mlp,h3k4me3,sequence,,0.006334,-0.000336,-0.000386,1
single,hl60,mlp,h3k4me3,sequence_ctcf,ctcf,-0.028458,0.001075,0.001713,1
single,hl60,mlp,h3k4me3,sequence_ctcf_dnase,"ctcf,dnase",0.087188,-0.005157,-0.005102,1
single,hl60,mlp,h3k4me3,sequence_ctcf_dnase_rrbs,"ctcf,dnase,rrbs",-0.029382,0.001497,0.001747,1
single,hl60,mlp,h3k4me3,sequence_ctcf_rrbs,"ctcf,rrbs",-0.044099,0.001561,0.002657,1
single,hl60,mlp,h3k4me3,sequence_dnase,dnase,-0.004749,0.00072,0.000288,1
single,hl60,mlp,h3k4me3,sequence_dnase_rrbs,"dnase,rrbs",-0.008826,-0.000368,0.000535,1
single,hl60,mlp,h3k4me3,sequence_rrbs,rrbs,0.000139,-0.000333,-9e-06,1
single,hl60,mlp,rrbs,sequence,,0.008173,-0.000568,-0.000498,1
single,hl60,mlp,rrbs,sequence_ctcf,ctcf,0.009003,-0.000162,-0.000548,1
single,hl60,mlp,rrbs,sequence_ctcf_dnase,"ctcf,dnase",0.086912,-0.003778,-0.005085,1
single,hl60,mlp,rrbs,sequence_ctcf_dnase_h3k4me3,"ctcf,dnase,h3k4me3",-0.029658,0.002875,0.001763,1
single,hl60,mlp,rrbs,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",-0.006639,0.000324,0.000396,1
single,hl60,mlp,rrbs,sequence_dnase,dnase,0.001639,0.000374,-0.0001,1
single,hl60,mlp,rrbs,sequence_dnase_h3k4me3,"dnase,h3k4me3",-0.002438,-0.000714,0.000148,1
single,hl60,mlp,rrbs,sequence_h3k4me3,h3k4me3,0.001979,-0.000565,-0.000121,1
single,hl60,transformer,ctcf,sequence,,-0.054282,0.003072,0.003223,1
single,hl60,transformer,ctcf,sequence_dnase,dnase,-0.011639,-0.000407,0.000703,1
single,hl60,transformer,ctcf,sequence_dnase_h3k4me3,"dnase,h3k4me3",-0.018532,0.001282,0.001122,1
single,hl60,transformer,ctcf,sequence_dnase_h3k4me3_rrbs,"dnase,h3k4me3,rrbs",-0.032954,0.002014,0.001985,1
single,hl60,transformer,ctcf,sequence_dnase_rrbs,"dnase,rrbs",-0.014224,0.001231,0.000859,1
single,hl60,transformer,ctcf,sequence_h3k4me3,h3k4me3,-0.035215,0.00272,0.002104,1
single,hl60,transformer,ctcf,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",-0.008718,0.000595,0.000521,1
single,hl60,transformer,ctcf,sequence_rrbs,rrbs,-0.028577,0.002199,0.001704,1
single,hl60,transformer,dnase,sequence,,0.008008,-0.000604,-0.000484,1
single,hl60,transformer,dnase,sequence_ctcf,ctcf,0.050651,-0.004082,-0.003005,1
single,hl60,transformer,dnase,sequence_ctcf_h3k4me3,"ctcf,h3k4me3",0.031322,-0.000746,-0.001869,1
single,hl60,transformer,dnase,sequence_ctcf_h3k4me3_rrbs,"ctcf,h3k4me3,rrbs",0.001082,0.000624,-6.5e-05,1
single,hl60,transformer,dnase,sequence_ctcf_rrbs,"ctcf,rrbs",0.02952,-0.002227,-0.001761,1
single,hl60,transformer,dnase,sequence_h3k4me3,h3k4me3,0.01464,0.000692,-0.000887,1
single,hl60,transformer,dnase,sequence_h3k4me3_rrbs,"h3k4me3,rrbs",0.025319,-0.000795,-0.001528,1
single,hl60,transformer,dnase,sequence_rrbs,rrbs,0.015167,-0.001259,-0.000916,1
single,hl60,transformer,h3k4me3,sequence,,0.001099,-0.000954,-6.6e-05,1
single,hl60,transformer,h3k4me3,sequence_ctcf,ctcf,0.020166,-0.001305,-0.001186,1
