motif_id,comparison_type,group,n_supporting,n_total,supporting_members,shared_with,similarity,status,reason
motif_cnn73_hl60_all_cnn_ig_428,cnn_kernel_variant,all|cnn_ig,12,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hek293t_all_cnn_ig_322;cnn33:motif_cnn33_hek293t_all_cnn_ig_324;cnn33:motif_cnn33_hl60_all_cnn_ig_421;cnn33:motif_cnn33_hl60_all_cnn_ig_423;cnn53:motif_cnn53_hek293t_all_cnn_ig_326;cnn53:motif_cnn53_hek293t_all_cnn_ig_328;cnn53:motif_cnn53_hl60_all_cnn_ig_424;cnn53:motif_cnn53_hl60_all_cnn_ig_441;cnn73:motif_cnn73_hek293t_all_cnn_ig_329;cnn73:motif_cnn73_hek293t_all_cnn_ig_331;cnn73:motif_cnn73_hl60_all_cnn_ig_426,1.0,ok,
motif_cnn33_hl60_all_cnn_ig_431,cnn_kernel_variant,all|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ig_139;cnn33:motif_cnn33_hct116_all_cnn_ig_219;cnn33:motif_cnn33_hek293t_all_cnn_ig_369;cnn33:motif_cnn33_hek293t_all_cnn_ig_373;cnn33:motif_cnn33_hela_all_cnn_ig_050;cnn33:motif_cnn33_hela_all_cnn_ig_055;cnn33:motif_cnn33_hl60_all_cnn_ig_434;cnn53:motif_cnn53_hct116_all_cnn_ig_142;cnn53:motif_cnn53_hct116_all_cnn_ig_154;cnn53:motif_cnn53_hek293t_all_cnn_ig_377;cnn53:motif_cnn53_hek293t_all_cnn_ig_395;cnn53:motif_cnn53_hela_all_cnn_ig_052;cnn53:motif_cnn53_hela_all_cnn_ig_064;cnn53:motif_cnn53_hl60_all_cnn_ig_435;cnn53:motif_cnn53_hl60_all_cnn_ig_452;cnn73:motif_cnn73_hct116_all_cnn_ig_143;cnn73:motif_cnn73_hct116_all_cnn_ig_145;cnn73:motif_cnn73_hek293t_all_cnn_ig_379;cnn73:motif_cnn73_hek293t_all_cnn_ig_381;cnn73:motif_cnn73_hela_all_cnn_ig_046;cnn73:motif_cnn73_hela_all_cnn_ig_048;cnn73:motif_cnn73_hl60_all_cnn_ig_437;cnn73:motif_cnn73_hl60_all_cnn_ig_439,1.0,ok,
motif_cnn33_hl60_all_cnn_ig_434,cnn_kernel_variant,all|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ig_139;cnn33:motif_cnn33_hct116_all_cnn_ig_219;cnn33:motif_cnn33_hek293t_all_cnn_ig_369;cnn33:motif_cnn33_hek293t_all_cnn_ig_373;cnn33:motif_cnn33_hela_all_cnn_ig_050;cnn33:motif_cnn33_hela_all_cnn_ig_055;cnn33:motif_cnn33_hl60_all_cnn_ig_431;cnn53:motif_cnn53_hct116_all_cnn_ig_142;cnn53:motif_cnn53_hct116_all_cnn_ig_154;cnn53:motif_cnn53_hek293t_all_cnn_ig_377;cnn53:motif_cnn53_hek293t_all_cnn_ig_395;cnn53:motif_cnn53_hela_all_cnn_ig_052;cnn53:motif_cnn53_hela_all_cnn_ig_064;cnn53:motif_cnn53_hl60_all_cnn_ig_435;cnn53:motif_cnn53_hl60_all_cnn_ig_452;cnn73:motif_cnn73_hct116_all_cnn_ig_143;cnn73:motif_cnn73_hct116_all_cnn_ig_145;cnn73:motif_cnn73_hek293t_all_cnn_ig_379;cnn73:motif_cnn73_hek293t_all_cnn_ig_381;cnn73:motif_cnn73_hela_all_cnn_ig_046;cnn73:motif_cnn73_hela_all_cnn_ig_048;cnn73:motif_cnn73_hl60_all_cnn_ig_437;cnn73:motif_cnn73_hl60_all_cnn_ig_439,1.0,ok,
motif_cnn53_hl60_all_cnn_ig_435,cnn_kernel_variant,all|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ig_139;cnn33:motif_cnn33_hct116_all_cnn_ig_219;cnn33:motif_cnn33_hek293t_all_cnn_ig_369;cnn33:motif_cnn33_hek293t_all_cnn_ig_373;cnn33:motif_cnn33_hela_all_cnn_ig_050;cnn33:motif_cnn33_hela_all_cnn_ig_055;cnn33:motif_cnn33_hl60_all_cnn_ig_431;cnn33:motif_cnn33_hl60_all_cnn_ig_434;cnn53:motif_cnn53_hct116_all_cnn_ig_142;cnn53:motif_cnn53_hct116_all_cnn_ig_154;cnn53:motif_cnn53_hek293t_all_cnn_ig_377;cnn53:motif_cnn53_hek293t_all_cnn_ig_395;cnn53:motif_cnn53_hela_all_cnn_ig_052;cnn53:motif_cnn53_hela_all_cnn_ig_064;cnn53:motif_cnn53_hl60_all_cnn_ig_452;cnn73:motif_cnn73_hct116_all_cnn_ig_143;cnn73:motif_cnn73_hct116_all_cnn_ig_145;cnn73:motif_cnn73_hek293t_all_cnn_ig_379;cnn73:motif_cnn73_hek293t_all_cnn_ig_381;cnn73:motif_cnn73_hela_all_cnn_ig_046;cnn73:motif_cnn73_hela_all_cnn_ig_048;cnn73:motif_cnn73_hl60_all_cnn_ig_437;cnn73:motif_cnn73_hl60_all_cnn_ig_439,1.0,ok,
motif_cnn73_hl60_all_cnn_ig_437,cnn_kernel_variant,all|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ig_139;cnn33:motif_cnn33_hct116_all_cnn_ig_219;cnn33:motif_cnn33_hek293t_all_cnn_ig_369;cnn33:motif_cnn33_hek293t_all_cnn_ig_373;cnn33:motif_cnn33_hela_all_cnn_ig_050;cnn33:motif_cnn33_hela_all_cnn_ig_055;cnn33:motif_cnn33_hl60_all_cnn_ig_431;cnn33:motif_cnn33_hl60_all_cnn_ig_434;cnn53:motif_cnn53_hct116_all_cnn_ig_142;cnn53:motif_cnn53_hct116_all_cnn_ig_154;cnn53:motif_cnn53_hek293t_all_cnn_ig_377;cnn53:motif_cnn53_hek293t_all_cnn_ig_395;cnn53:motif_cnn53_hela_all_cnn_ig_052;cnn53:motif_cnn53_hela_all_cnn_ig_064;cnn53:motif_cnn53_hl60_all_cnn_ig_435;cnn53:motif_cnn53_hl60_all_cnn_ig_452;cnn73:motif_cnn73_hct116_all_cnn_ig_143;cnn73:motif_cnn73_hct116_all_cnn_ig_145;cnn73:motif_cnn73_hek293t_all_cnn_ig_379;cnn73:motif_cnn73_hek293t_all_cnn_ig_381;cnn73:motif_cnn73_hela_all_cnn_ig_046;cnn73:motif_cnn73_hela_all_cnn_ig_048;cnn73:motif_cnn73_hl60_all_cnn_ig_439,1.0,ok,
motif_cnn73_hl60_all_cnn_ig_439,cnn_kernel_variant,all|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ig_139;cnn33:motif_cnn33_hct116_all_cnn_ig_219;cnn33:motif_cnn33_hek293t_all_cnn_ig_369;cnn33:motif_cnn33_hek293t_all_cnn_ig_373;cnn33:motif_cnn33_hela_all_cnn_ig_050;cnn33:motif_cnn33_hela_all_cnn_ig_055;cnn33:motif_cnn33_hl60_all_cnn_ig_431;cnn33:motif_cnn33_hl60_all_cnn_ig_434;cnn53:motif_cnn53_hct116_all_cnn_ig_142;cnn53:motif_cnn53_hct116_all_cnn_ig_154;cnn53:motif_cnn53_hek293t_all_cnn_ig_377;cnn53:motif_cnn53_hek293t_all_cnn_ig_395;cnn53:motif_cnn53_hela_all_cnn_ig_052;cnn53:motif_cnn53_hela_all_cnn_ig_064;cnn53:motif_cnn53_hl60_all_cnn_ig_435;cnn53:motif_cnn53_hl60_all_cnn_ig_452;cnn73:motif_cnn73_hct116_all_cnn_ig_143;cnn73:motif_cnn73_hct116_all_cnn_ig_145;cnn73:motif_cnn73_hek293t_all_cnn_ig_379;cnn73:motif_cnn73_hek293t_all_cnn_ig_381;cnn73:motif_cnn73_hela_all_cnn_ig_046;cnn73:motif_cnn73_hela_all_cnn_ig_048;cnn73:motif_cnn73_hl60_all_cnn_ig_437,1.0,ok,
motif_cnn53_hl60_all_cnn_ig_441,cnn_kernel_variant,all|cnn_ig,12,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hek293t_all_cnn_ig_322;cnn33:motif_cnn33_hek293t_all_cnn_ig_324;cnn33:motif_cnn33_hl60_all_cnn_ig_421;cnn33:motif_cnn33_hl60_all_cnn_ig_423;cnn53:motif_cnn53_hek293t_all_cnn_ig_326;cnn53:motif_cnn53_hek293t_all_cnn_ig_328;cnn53:motif_cnn53_hl60_all_cnn_ig_424;cnn73:motif_cnn73_hek293t_all_cnn_ig_329;cnn73:motif_cnn73_hek293t_all_cnn_ig_331;cnn73:motif_cnn73_hl60_all_cnn_ig_426;cnn73:motif_cnn73_hl60_all_cnn_ig_428,1.0,ok,
motif_cnn53_hl60_all_cnn_ig_452,cnn_kernel_variant,all|cnn_ig,24,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ig_139;cnn33:motif_cnn33_hct116_all_cnn_ig_219;cnn33:motif_cnn33_hek293t_all_cnn_ig_369;cnn33:motif_cnn33_hek293t_all_cnn_ig_373;cnn33:motif_cnn33_hela_all_cnn_ig_050;cnn33:motif_cnn33_hela_all_cnn_ig_055;cnn33:motif_cnn33_hl60_all_cnn_ig_431;cnn33:motif_cnn33_hl60_all_cnn_ig_434;cnn53:motif_cnn53_hct116_all_cnn_ig_142;cnn53:motif_cnn53_hct116_all_cnn_ig_154;cnn53:motif_cnn53_hek293t_all_cnn_ig_377;cnn53:motif_cnn53_hek293t_all_cnn_ig_395;cnn53:motif_cnn53_hela_all_cnn_ig_052;cnn53:motif_cnn53_hela_all_cnn_ig_064;cnn53:motif_cnn53_hl60_all_cnn_ig_435;cnn73:motif_cnn73_hct116_all_cnn_ig_143;cnn73:motif_cnn73_hct116_all_cnn_ig_145;cnn73:motif_cnn73_hek293t_all_cnn_ig_379;cnn73:motif_cnn73_hek293t_all_cnn_ig_381;cnn73:motif_cnn73_hela_all_cnn_ig_046;cnn73:motif_cnn73_hela_all_cnn_ig_048;cnn73:motif_cnn73_hl60_all_cnn_ig_437;cnn73:motif_cnn73_hl60_all_cnn_ig_439,1.0,ok,
motif_cnn33_hl60_all_cnn_ig_460,cnn_kernel_variant,all|cnn_ig,6,3,cnn33;cnn53,cnn33:motif_cnn33_hct116_all_cnn_ig_412;cnn33:motif_cnn33_hela_all_cnn_ig_175;cnn33:motif_cnn33_hela_all_cnn_ig_181;cnn33:motif_cnn33_hl60_all_cnn_ig_461;cnn53:motif_cnn53_hela_all_cnn_ig_163,1.0,ok,
motif_cnn33_hl60_all_cnn_ig_461,cnn_kernel_variant,all|cnn_ig,6,3,cnn33;cnn53,cnn33:motif_cnn33_hct116_all_cnn_ig_412;cnn33:motif_cnn33_hela_all_cnn_ig_175;cnn33:motif_cnn33_hela_all_cnn_ig_181;cnn33:motif_cnn33_hl60_all_cnn_ig_460;cnn53:motif_cnn53_hela_all_cnn_ig_163,1.0,ok,
motif_cnn33_hek293t_all_cnn_ig_486,cnn_kernel_variant,all|cnn_ig,6,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hek293t_all_cnn_ig_384;cnn53:motif_cnn53_hek293t_all_cnn_ig_386;cnn53:motif_cnn53_hek293t_all_cnn_ig_409;cnn73:motif_cnn73_hek293t_all_cnn_ig_387;cnn73:motif_cnn73_hek293t_all_cnn_ig_389,1.0,ok,
motif_cnn33_hela_all_cnn_ism_008,cnn_kernel_variant,all|cnn_ism,4,3,cnn33;cnn53;cnn73,cnn53:motif_cnn53_hek293t_all_cnn_ism_573;cnn53:motif_cnn53_hl60_all_cnn_ism_407;cnn73:motif_cnn73_hl60_all_cnn_ism_358,1.0,ok,
motif_cnn33_hela_all_cnn_ism_023,cnn_kernel_variant,all|cnn_ism,2,3,cnn33;cnn73,cnn73:motif_cnn73_hl60_all_cnn_ism_478,1.0,ok,
motif_cnn33_hela_all_cnn_ism_041,cnn_kernel_variant,all|cnn_ism,3,3,cnn33;cnn53;cnn73,cnn53:motif_cnn53_hl60_all_cnn_ism_506;cnn73:motif_cnn73_hl60_all_cnn_ism_514,1.0,ok,
motif_cnn33_hela_all_cnn_ism_053,cnn_kernel_variant,all|cnn_ism,5,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ism_153;cnn53:motif_cnn53_hek293t_all_cnn_ism_634;cnn53:motif_cnn53_hl60_all_cnn_ism_476;cnn73:motif_cnn73_hl60_all_cnn_ism_477,1.0,ok,
motif_cnn33_hela_all_cnn_ism_056,cnn_kernel_variant,all|cnn_ism,3,3,cnn33;cnn53;cnn73,cnn53:motif_cnn53_hl60_all_cnn_ism_501;cnn73:motif_cnn73_hl60_all_cnn_ism_360,1.0,ok,
motif_cnn33_hela_all_cnn_ism_071,cnn_kernel_variant,all|cnn_ism,5,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ism_184;cnn53:motif_cnn53_hek293t_all_cnn_ism_618;cnn53:motif_cnn53_hl60_all_cnn_ism_417;cnn73:motif_cnn73_hl60_all_cnn_ism_459,1.0,ok,
motif_cnn33_hct116_all_cnn_ism_153,cnn_kernel_variant,all|cnn_ism,5,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hela_all_cnn_ism_053;cnn53:motif_cnn53_hek293t_all_cnn_ism_634;cnn53:motif_cnn53_hl60_all_cnn_ism_476;cnn73:motif_cnn73_hl60_all_cnn_ism_477,1.0,ok,
motif_cnn33_hela_all_cnn_ism_159,cnn_kernel_variant,all|cnn_ism,4,3,cnn33,cnn33:motif_cnn33_hct116_all_cnn_ism_285;cnn33:motif_cnn33_hct116_all_cnn_ism_288;cnn33:motif_cnn33_hela_all_cnn_ism_160,1.0,ok,
motif_cnn33_hela_all_cnn_ism_160,cnn_kernel_variant,all|cnn_ism,6,3,cnn33,cnn33:motif_cnn33_hct116_all_cnn_ism_285;cnn33:motif_cnn33_hct116_all_cnn_ism_288;cnn33:motif_cnn33_hct116_all_cnn_ism_309;cnn33:motif_cnn33_hct116_all_cnn_ism_354;cnn33:motif_cnn33_hela_all_cnn_ism_159,1.0,ok,
motif_cnn33_hct116_all_cnn_ism_184,cnn_kernel_variant,all|cnn_ism,5,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hela_all_cnn_ism_071;cnn53:motif_cnn53_hek293t_all_cnn_ism_618;cnn53:motif_cnn53_hl60_all_cnn_ism_417;cnn73:motif_cnn73_hl60_all_cnn_ism_459,1.0,ok,
motif_cnn53_hela_all_cnn_ism_220,cnn_kernel_variant,all|cnn_ism,2,3,cnn33;cnn53,cnn33:motif_cnn33_hct116_all_cnn_ism_447,1.0,ok,
motif_cnn33_hela_all_cnn_ism_246,cnn_kernel_variant,all|cnn_ism,2,3,cnn33;cnn73,cnn73:motif_cnn73_hct116_all_cnn_ism_535,1.0,ok,
motif_cnn33_hct116_all_cnn_ism_285,cnn_kernel_variant,all|cnn_ism,6,3,cnn33,cnn33:motif_cnn33_hct116_all_cnn_ism_288;cnn33:motif_cnn33_hct116_all_cnn_ism_309;cnn33:motif_cnn33_hct116_all_cnn_ism_354;cnn33:motif_cnn33_hela_all_cnn_ism_159;cnn33:motif_cnn33_hela_all_cnn_ism_160,1.0,ok,
motif_cnn33_hct116_all_cnn_ism_288,cnn_kernel_variant,all|cnn_ism,4,3,cnn33,cnn33:motif_cnn33_hct116_all_cnn_ism_285;cnn33:motif_cnn33_hela_all_cnn_ism_159;cnn33:motif_cnn33_hela_all_cnn_ism_160,1.0,ok,
motif_cnn33_hct116_all_cnn_ism_309,cnn_kernel_variant,all|cnn_ism,6,3,cnn33,cnn33:motif_cnn33_hct116_all_cnn_ism_285;cnn33:motif_cnn33_hct116_all_cnn_ism_353;cnn33:motif_cnn33_hct116_all_cnn_ism_354;cnn33:motif_cnn33_hela_all_cnn_ism_160;cnn33:motif_cnn33_hl60_all_cnn_ism_628,1.0,ok,
motif_cnn33_hct116_all_cnn_ism_352,cnn_kernel_variant,all|cnn_ism,2,3,cnn33;cnn53,cnn53:motif_cnn53_hl60_all_cnn_ism_526,1.0,ok,
motif_cnn33_hct116_all_cnn_ism_353,cnn_kernel_variant,all|cnn_ism,5,3,cnn33;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ism_309;cnn33:motif_cnn33_hela_all_cnn_ism_483;cnn33:motif_cnn33_hl60_all_cnn_ism_628;cnn73:motif_cnn73_hela_all_cnn_ism_485,1.0,ok,
motif_cnn33_hct116_all_cnn_ism_354,cnn_kernel_variant,all|cnn_ism,4,3,cnn33,cnn33:motif_cnn33_hct116_all_cnn_ism_285;cnn33:motif_cnn33_hct116_all_cnn_ism_309;cnn33:motif_cnn33_hela_all_cnn_ism_160,1.0,ok,
motif_cnn73_hl60_all_cnn_ism_358,cnn_kernel_variant,all|cnn_ism,4,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hela_all_cnn_ism_008;cnn53:motif_cnn53_hek293t_all_cnn_ism_573;cnn53:motif_cnn53_hl60_all_cnn_ism_407,1.0,ok,
motif_cnn73_hl60_all_cnn_ism_360,cnn_kernel_variant,all|cnn_ism,3,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hela_all_cnn_ism_056;cnn53:motif_cnn53_hl60_all_cnn_ism_501,1.0,ok,
motif_cnn33_hct116_all_cnn_ism_371,cnn_kernel_variant,all|cnn_ism,1,3,cnn33,,1.0,ok,
motif_cnn53_hl60_all_cnn_ism_407,cnn_kernel_variant,all|cnn_ism,4,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hela_all_cnn_ism_008;cnn53:motif_cnn53_hek293t_all_cnn_ism_573;cnn73:motif_cnn73_hl60_all_cnn_ism_358,1.0,ok,
motif_cnn33_hct116_all_cnn_ism_413,cnn_kernel_variant,all|cnn_ism,1,3,cnn33,,1.0,ok,
motif_cnn53_hela_all_cnn_ism_414,cnn_kernel_variant,all|cnn_ism,1,3,cnn53,,1.0,ok,
motif_cnn53_hl60_all_cnn_ism_417,cnn_kernel_variant,all|cnn_ism,5,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ism_184;cnn33:motif_cnn33_hela_all_cnn_ism_071;cnn53:motif_cnn53_hek293t_all_cnn_ism_618;cnn73:motif_cnn73_hl60_all_cnn_ism_459,1.0,ok,
motif_cnn33_hela_all_cnn_ism_420,cnn_kernel_variant,all|cnn_ism,2,3,cnn33;cnn73,cnn73:motif_cnn73_hct116_all_cnn_ism_586,1.0,ok,
motif_cnn33_hct116_all_cnn_ism_433,cnn_kernel_variant,all|cnn_ism,4,3,cnn33,cnn33:motif_cnn33_hek293t_all_cnn_ism_548;cnn33:motif_cnn33_hl60_all_cnn_ism_556;cnn33:motif_cnn33_hl60_all_cnn_ism_575,1.0,ok,
motif_cnn53_hela_all_cnn_ism_444,cnn_kernel_variant,all|cnn_ism,1,3,cnn53,,1.0,ok,
motif_cnn33_hct116_all_cnn_ism_447,cnn_kernel_variant,all|cnn_ism,2,3,cnn33;cnn53,cnn53:motif_cnn53_hela_all_cnn_ism_220,1.0,ok,
motif_cnn73_hl60_all_cnn_ism_450,cnn_kernel_variant,all|cnn_ism,2,3,cnn53;cnn73,cnn53:motif_cnn53_hl60_all_cnn_ism_505,1.0,ok,
motif_cnn73_hela_all_cnn_ism_453,cnn_kernel_variant,all|cnn_ism,1,3,cnn73,,1.0,ok,
motif_cnn53_hela_all_cnn_ism_454,cnn_kernel_variant,all|cnn_ism,6,3,cnn53;cnn73,cnn53:motif_cnn53_hct116_all_cnn_ism_484;cnn53:motif_cnn53_hela_all_cnn_ism_492;cnn73:motif_cnn73_hct116_all_cnn_ism_542;cnn73:motif_cnn73_hct116_all_cnn_ism_543;cnn73:motif_cnn73_hela_all_cnn_ism_455,1.0,ok,
motif_cnn73_hela_all_cnn_ism_455,cnn_kernel_variant,all|cnn_ism,6,3,cnn53;cnn73,cnn53:motif_cnn53_hct116_all_cnn_ism_484;cnn53:motif_cnn53_hela_all_cnn_ism_454;cnn53:motif_cnn53_hela_all_cnn_ism_492;cnn73:motif_cnn73_hct116_all_cnn_ism_542;cnn73:motif_cnn73_hct116_all_cnn_ism_543,1.0,ok,
motif_cnn73_hl60_all_cnn_ism_459,cnn_kernel_variant,all|cnn_ism,5,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ism_184;cnn33:motif_cnn33_hela_all_cnn_ism_071;cnn53:motif_cnn53_hek293t_all_cnn_ism_618;cnn53:motif_cnn53_hl60_all_cnn_ism_417,1.0,ok,
motif_cnn53_hela_all_cnn_ism_464,cnn_kernel_variant,all|cnn_ism,1,3,cnn53,,1.0,ok,
motif_cnn53_hela_all_cnn_ism_465,cnn_kernel_variant,all|cnn_ism,1,3,cnn53,,1.0,ok,
motif_cnn33_hct116_all_cnn_ism_467,cnn_kernel_variant,all|cnn_ism,3,3,cnn33,cnn33:motif_cnn33_hct116_all_cnn_ism_550;cnn33:motif_cnn33_hct116_all_cnn_ism_579,1.0,ok,
motif_cnn53_hela_all_cnn_ism_470,cnn_kernel_variant,all|cnn_ism,6,3,cnn53;cnn73,cnn53:motif_cnn53_hct116_all_cnn_ism_497;cnn53:motif_cnn53_hela_all_cnn_ism_489;cnn73:motif_cnn73_hct116_all_cnn_ism_561;cnn73:motif_cnn73_hct116_all_cnn_ism_563;cnn73:motif_cnn73_hela_all_cnn_ism_474,1.0,ok,
motif_cnn73_hela_all_cnn_ism_471,cnn_kernel_variant,all|cnn_ism,1,3,cnn73,,1.0,ok,
motif_cnn53_hela_all_cnn_ism_472,cnn_kernel_variant,all|cnn_ism,2,3,cnn53;cnn73,cnn73:motif_cnn73_hela_all_cnn_ism_490,1.0,ok,
motif_cnn73_hela_all_cnn_ism_474,cnn_kernel_variant,all|cnn_ism,6,3,cnn53;cnn73,cnn53:motif_cnn53_hct116_all_cnn_ism_497;cnn53:motif_cnn53_hela_all_cnn_ism_470;cnn53:motif_cnn53_hela_all_cnn_ism_489;cnn73:motif_cnn73_hct116_all_cnn_ism_561;cnn73:motif_cnn73_hct116_all_cnn_ism_563,1.0,ok,
motif_cnn53_hl60_all_cnn_ism_476,cnn_kernel_variant,all|cnn_ism,5,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ism_153;cnn33:motif_cnn33_hela_all_cnn_ism_053;cnn53:motif_cnn53_hek293t_all_cnn_ism_634;cnn73:motif_cnn73_hl60_all_cnn_ism_477,1.0,ok,
motif_cnn73_hl60_all_cnn_ism_477,cnn_kernel_variant,all|cnn_ism,5,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ism_153;cnn33:motif_cnn33_hela_all_cnn_ism_053;cnn53:motif_cnn53_hek293t_all_cnn_ism_634;cnn53:motif_cnn53_hl60_all_cnn_ism_476,1.0,ok,
motif_cnn73_hl60_all_cnn_ism_478,cnn_kernel_variant,all|cnn_ism,2,3,cnn33;cnn73,cnn33:motif_cnn33_hela_all_cnn_ism_023,1.0,ok,
motif_cnn73_hela_all_cnn_ism_479,cnn_kernel_variant,all|cnn_ism,5,3,cnn53;cnn73,cnn53:motif_cnn53_hct116_all_cnn_ism_487;cnn53:motif_cnn53_hela_all_cnn_ism_527;cnn73:motif_cnn73_hct116_all_cnn_ism_597;cnn73:motif_cnn73_hct116_all_cnn_ism_600,1.0,ok,
motif_cnn53_hl60_all_cnn_ism_480,cnn_kernel_variant,all|cnn_ism,1,3,cnn53,,1.0,ok,
motif_cnn73_hela_all_cnn_ism_481,cnn_kernel_variant,all|cnn_ism,3,3,cnn53;cnn73,cnn53:motif_cnn53_hct116_all_cnn_ism_498;cnn73:motif_cnn73_hela_all_cnn_ism_485,1.0,ok,
motif_cnn33_hela_all_cnn_ism_482,cnn_kernel_variant,all|cnn_ism,2,3,cnn33;cnn73,cnn73:motif_cnn73_hct116_all_cnn_ism_603,1.0,ok,
motif_cnn33_hela_all_cnn_ism_483,cnn_kernel_variant,all|cnn_ism,3,3,cnn33,cnn33:motif_cnn33_hct116_all_cnn_ism_353;cnn33:motif_cnn33_hela_all_cnn_ism_551,1.0,ok,
motif_cnn53_hct116_all_cnn_ism_484,cnn_kernel_variant,all|cnn_ism,6,3,cnn53;cnn73,cnn53:motif_cnn53_hela_all_cnn_ism_454;cnn53:motif_cnn53_hela_all_cnn_ism_492;cnn73:motif_cnn73_hct116_all_cnn_ism_542;cnn73:motif_cnn73_hct116_all_cnn_ism_543;cnn73:motif_cnn73_hela_all_cnn_ism_455,1.0,ok,
motif_cnn73_hela_all_cnn_ism_485,cnn_kernel_variant,all|cnn_ism,4,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hct116_all_cnn_ism_353;cnn53:motif_cnn53_hct116_all_cnn_ism_574;cnn73:motif_cnn73_hela_all_cnn_ism_481,1.0,ok,
motif_cnn53_hct116_all_cnn_ism_487,cnn_kernel_variant,all|cnn_ism,5,3,cnn53;cnn73,cnn53:motif_cnn53_hela_all_cnn_ism_527;cnn73:motif_cnn73_hct116_all_cnn_ism_597;cnn73:motif_cnn73_hct116_all_cnn_ism_600;cnn73:motif_cnn73_hela_all_cnn_ism_479,1.0,ok,
motif_cnn53_hela_all_cnn_ism_489,cnn_kernel_variant,all|cnn_ism,6,3,cnn53;cnn73,cnn53:motif_cnn53_hct116_all_cnn_ism_497;cnn53:motif_cnn53_hela_all_cnn_ism_470;cnn73:motif_cnn73_hct116_all_cnn_ism_561;cnn73:motif_cnn73_hct116_all_cnn_ism_563;cnn73:motif_cnn73_hela_all_cnn_ism_474,1.0,ok,
motif_cnn73_hela_all_cnn_ism_490,cnn_kernel_variant,all|cnn_ism,2,3,cnn53;cnn73,cnn53:motif_cnn53_hela_all_cnn_ism_472,1.0,ok,
motif_cnn53_hela_all_cnn_ism_492,cnn_kernel_variant,all|cnn_ism,6,3,cnn53;cnn73,cnn53:motif_cnn53_hct116_all_cnn_ism_484;cnn53:motif_cnn53_hela_all_cnn_ism_454;cnn73:motif_cnn73_hct116_all_cnn_ism_542;cnn73:motif_cnn73_hct116_all_cnn_ism_543;cnn73:motif_cnn73_hela_all_cnn_ism_455,1.0,ok,
motif_cnn33_hela_all_cnn_ism_495,cnn_kernel_variant,all|cnn_ism,1,3,cnn33,,1.0,ok,
motif_cnn53_hct116_all_cnn_ism_497,cnn_kernel_variant,all|cnn_ism,6,3,cnn53;cnn73,cnn53:motif_cnn53_hela_all_cnn_ism_470;cnn53:motif_cnn53_hela_all_cnn_ism_489;cnn73:motif_cnn73_hct116_all_cnn_ism_561;cnn73:motif_cnn73_hct116_all_cnn_ism_563;cnn73:motif_cnn73_hela_all_cnn_ism_474,1.0,ok,
motif_cnn53_hct116_all_cnn_ism_498,cnn_kernel_variant,all|cnn_ism,5,3,cnn53;cnn73,cnn53:motif_cnn53_hct116_all_cnn_ism_510;cnn53:motif_cnn53_hct116_all_cnn_ism_574;cnn53:motif_cnn53_hct116_all_cnn_ism_583;cnn73:motif_cnn73_hela_all_cnn_ism_481,1.0,ok,
motif_cnn53_hela_all_cnn_ism_499,cnn_kernel_variant,all|cnn_ism,1,3,cnn53,,1.0,ok,
motif_cnn53_hl60_all_cnn_ism_501,cnn_kernel_variant,all|cnn_ism,3,3,cnn33;cnn53;cnn73,cnn33:motif_cnn33_hela_all_cnn_ism_056;cnn73:motif_cnn73_hl60_all_cnn_ism_360,1.0,ok,
motif_cnn53_hela_all_cnn_ism_504,cnn_kernel_variant,all|cnn_ism,1,3,cnn53,,1.0,ok,
motif_cnn53_hl60_all_cnn_ism_505,cnn_kernel_variant,all|cnn_ism,2,3,cnn53;cnn73,cnn73:motif_cnn73_hl60_all_cnn_ism_450,1.0,ok,
